serotype,primer_name,gene,start,end,size,mismatches
06B,cluster_1102_amp1,cluster_1102,13721,14310,589,0
06B,cluster_1149_amp1,cluster_1149,1549,2125,576,0
06B,cluster_1229_amp1,cluster_1229,11419,12014,595,1
06B,cluster_1264_amp1,cluster_1264,13517,14080,563,0
06B,cluster_1297_amp1,cluster_1297,13239,13838,599,0
06B,cluster_1306_amp1,cluster_1306,1550,2125,575,1
06B,cluster_1307_amp1,cluster_1307,2049,2636,587,0
06B,cluster_1348_amp1,cluster_1348,4076,4675,599,0
06B,cluster_1374_amp1,cluster_1374,14127,14721,594,0
06B,cluster_1408_amp1,cluster_1408,11548,12136,588,1
06B,cluster_1478_amp1,cluster_1478,530,1114,584,2
06B,cluster_1517_amp1,cluster_1517,1051,1616,565,1
06B,cluster_1561_amp1,cluster_1561,11517,12117,600,0
06B,cluster_1603_amp1,cluster_1603,2065,2665,600,0
06B,cluster_1605_amp1,cluster_1605,3038,3638,600,3
06B,cluster_1630_amp1,cluster_1630,12871,13467,596,1
06B,cluster_1635_amp1,cluster_1635,1547,2125,578,1
06B,cluster_1638_amp1,cluster_1638,3036,3635,599,2
06B,cluster_1667_amp1,cluster_1667,12871,13466,595,2
06B,cluster_1668_amp1,cluster_1668,13374,13969,595,0
06B,cluster_1709_amp1,cluster_1709,2565,3163,598,0
06B,cluster_1745_amp1,cluster_1745,1035,1616,581,0
06B,cluster_1780_amp1,cluster_1780,1547,2125,578,1
06B,cluster_1781_amp1,cluster_1781,2049,2636,587,0
06B,cluster_1785_amp1,cluster_1785,4071,4629,558,0
06B,cluster_1810_amp1,cluster_1810,1549,2125,576,0
06B,cluster_1812_amp1,cluster_1812,2565,3165,600,1
06B,cluster_1815_amp1,cluster_1815,4071,4629,558,0
06B,cluster_1863_amp1,cluster_1863,4530,5127,597,0
06B,cluster_1874_amp1,cluster_1874,2049,2636,587,0
06B,cluster_1875_amp1,cluster_1875,2565,3165,600,1
06B,cluster_1904_amp1,cluster_1904,3542,4139,597,1
06B,cluster_1905_amp1,cluster_1905,4071,4629,558,0
06B,cluster_1925_amp1,cluster_1925,4071,4629,558,0
06B,cluster_2016_amp1,cluster_2016,239,830,591,3
06B,cluster_2183_amp1,cluster_2183,13656,14240,584,0
06B,cluster_2186_amp1,cluster_2186,1035,1616,581,0
06B,cluster_2219_amp1,cluster_2219,3035,3635,600,2
06B,cluster_2283_amp1,cluster_2283,1035,1616,581,0
06B,cluster_2362_amp1,cluster_2362,12713,13312,599,0
06B,cluster_2406_amp1,cluster_2406,1549,2125,576,0
06B,cluster_2407_amp1,cluster_2407,2049,2636,587,0
06B,cluster_2485_amp1,cluster_2485,11419,12015,596,3
06B,cluster_2496_amp1,cluster_2496,1549,2125,576,0
06B,cluster_2497_amp1,cluster_2497,2070,2667,597,1
06B,cluster_2519_amp1,cluster_2519,12681,13264,583,0
06B,cluster_2593_amp1,cluster_2593,1035,1616,581,0
06B,cluster_2622_amp1,cluster_2622,1549,2125,576,0
06B,cluster_2624_amp1,cluster_2624,2547,3116,569,0
06B,cluster_2655_amp1,cluster_2655,2547,3116,569,0
06B,cluster_2656_amp1,cluster_2656,3035,3635,600,1
06B,cluster_2685_amp1,cluster_2685,1897,2497,600,0
06B,cluster_2689_amp1,cluster_2689,3910,4505,595,1
06B,cluster_2704_amp1,cluster_2704,11387,11973,586,0
06B,cluster_2718_amp1,cluster_2718,405,989,584,2
06B,cluster_2721_amp1,cluster_2721,2402,2990,588,0
06B,cluster_2722_amp1,cluster_2722,2905,3476,571,0
06B,cluster_2724_amp1,cluster_2724,3910,4505,595,0
06B,cluster_2732_amp1,cluster_2732,11877,12454,577,0
06B,cluster_2734_amp1,cluster_2734,12878,13467,589,0
06B,cluster_2797_amp1,cluster_2797,856,1435,579,0
06B,cluster_2798_amp1,cluster_2798,1355,1935,580,0
06B,cluster_2830_amp1,cluster_2830,11332,11923,591,0
06B,cluster_2883_amp1,cluster_2883,1545,2125,580,1
06B,cluster_2884_amp1,cluster_2884,2049,2636,587,0
06B,cluster_2912_amp1,cluster_2912,1481,2048,567,3
06B,cluster_2950_amp1,cluster_2950,372,955,583,2
06B,cluster_2996_amp1,cluster_2996,2023,2615,592,2
06B,cluster_3068_amp1,cluster_3068,1549,2125,576,0
06B,cluster_3122_amp1,cluster_3122,11517,12117,600,0
06B,cluster_3140_amp1,cluster_3140,875,1473,598,0
06B,cluster_3142_amp1,cluster_3142,1897,2497,600,0
06B,cluster_3157_amp1,cluster_3157,9382,9980,598,2
06B,cluster_3158_amp1,cluster_3158,9880,10474,594,0
06B,cluster_3164_amp1,cluster_3164,12887,13484,597,3
06B,cluster_3172_amp1,cluster_3172,1549,2125,576,0
06B,cluster_3173_amp1,cluster_3173,2049,2636,587,0
06B,cluster_3177_amp1,cluster_3177,4071,4629,558,0
06B,cluster_3178_amp1,cluster_3178,4530,5127,597,0
06B,cluster_3183_amp1,cluster_3183,7030,7623,593,0
06B,cluster_3192_amp1,cluster_3192,11517,12117,600,0
06B,cluster_3195_amp1,cluster_3195,13029,13626,597,0
06B,cluster_3203_amp1,cluster_3203,1549,2125,576,0
06B,cluster_3206_amp1,cluster_3206,4071,4629,558,0
06B,cluster_3210_amp1,cluster_3210,11548,12136,588,0
06B,cluster_3213_amp1,cluster_3213,13054,13626,572,0
06B,cluster_3215_amp1,cluster_3215,14073,14628,555,0
06B,cluster_3237_amp1,cluster_3237,574,1152,578,1
06B,cluster_3241_amp1,cluster_3241,11548,12124,576,1
06B,cluster_3244_amp1,cluster_3244,573,1152,579,0
06B,cluster_3247_amp1,cluster_3247,4071,4629,558,0
06B,cluster_3264_amp1,cluster_3264,328,905,577,0
06B,cluster_3303_amp1,cluster_3303,1355,1935,580,0
06B,cluster_3308_amp1,cluster_3308,3863,4434,571,0
06C,cluster_39_amp1,cluster_39,3029,3638,609,1
06C,cluster_138_amp1,cluster_138,574,1152,578,0
06C,cluster_140_amp1,cluster_140,1549,2125,576,0
06C,cluster_141_amp1,cluster_141,2049,2636,587,0
06C,cluster_145_amp1,cluster_145,4071,4629,558,0
06C,cluster_151_amp1,cluster_151,6837,7430,593,0
06C,cluster_160_amp1,cluster_160,11376,11952,576,1
06C,cluster_163_amp1,cluster_163,12857,13454,597,0
06C,cluster_177_amp1,cluster_177,574,1152,578,0
06C,cluster_179_amp1,cluster_179,1549,2125,576,0
06C,cluster_180_amp1,cluster_180,2049,2636,587,0
06C,cluster_182_amp1,cluster_182,3074,3646,572,0
06C,cluster_184_amp1,cluster_184,4071,4629,558,0
06C,cluster_192_amp1,cluster_192,8034,8631,597,0
06C,cluster_206_amp1,cluster_206,15075,15632,557,0
06C,cluster_207_amp1,cluster_207,2049,2636,587,0
06C,cluster_215_amp1,cluster_215,8037,8631,594,1
06C,cluster_294_amp1,cluster_294,11247,11843,596,3
06C,cluster_299_amp1,cluster_299,13772,14346,574,0
06C,cluster_377_amp1,cluster_377,1549,2125,576,0
06C,cluster_379_amp1,cluster_379,2565,3163,598,0
06C,cluster_401_amp1,cluster_401,2049,2636,587,0
06C,cluster_403_amp1,cluster_403,3036,3635,599,3
06C,cluster_576_amp1,cluster_576,2566,3149,583,3
06C,cluster_602_amp1,cluster_602,1549,2125,576,0
06C,cluster_603_amp1,cluster_603,2074,2667,593,1
06C,cluster_634_amp1,cluster_634,1549,2125,576,0
06C,cluster_636_amp1,cluster_636,2547,3116,569,1
06C,cluster_661_amp1,cluster_661,2547,3116,569,1
06C,cluster_697_amp1,cluster_697,1549,2125,576,0
06C,cluster_792_amp1,cluster_792,573,1152,579,1
06C,cluster_794_amp1,cluster_794,1549,2125,576,0
06C,cluster_799_amp1,cluster_799,4071,4629,558,0
06C,cluster_876_amp1,cluster_876,1549,2125,576,0
06C,cluster_906_amp1,cluster_906,12121,12720,599,1
06C,cluster_950_amp1,cluster_950,1549,2125,576,0
06C,cluster_955_amp1,cluster_955,4067,4629,562,1
06C,cluster_1031_amp1,cluster_1031,573,1148,575,2
06C,cluster_1062_amp1,cluster_1062,11688,12282,594,1
06C,cluster_1102_amp1,cluster_1102,13549,14138,589,0
06C,cluster_1149_amp1,cluster_1149,1549,2125,576,0
06C,cluster_1229_amp1,cluster_1229,11247,11842,595,3
06C,cluster_1264_amp1,cluster_1264,13345,13908,563,0
06C,cluster_1297_amp1,cluster_1297,13067,13666,599,3
06C,cluster_1306_amp1,cluster_1306,1550,2125,575,1
06C,cluster_1307_amp1,cluster_1307,2049,2636,587,0
06C,cluster_1348_amp1,cluster_1348,4076,4675,599,0
06C,cluster_1374_amp1,cluster_1374,13955,14549,594,0
06C,cluster_1408_amp1,cluster_1408,11376,11964,588,1
06C,cluster_1446_amp1,cluster_1446,12484,13083,599,0
06C,cluster_1449_amp1,cluster_1449,14485,15085,600,0
06C,cluster_1479_amp1,cluster_1479,1017,1616,599,1
06C,cluster_1561_amp1,cluster_1561,11345,11945,600,0
06C,cluster_1603_amp1,cluster_1603,2065,2665,600,0
06C,cluster_1605_amp1,cluster_1605,3038,3638,600,3
06C,cluster_1630_amp1,cluster_1630,12699,13295,596,1
06C,cluster_1635_amp1,cluster_1635,1547,2125,578,1
06C,cluster_1638_amp1,cluster_1638,3036,3635,599,3
06C,cluster_1667_amp1,cluster_1667,12699,13294,595,2
06C,cluster_1668_amp1,cluster_1668,13202,13797,595,0
06C,cluster_1709_amp1,cluster_1709,2565,3163,598,0
06C,cluster_1780_amp1,cluster_1780,1547,2125,578,1
06C,cluster_1781_amp1,cluster_1781,2049,2636,587,0
06C,cluster_1785_amp1,cluster_1785,4071,4629,558,0
06C,cluster_1810_amp1,cluster_1810,1549,2125,576,0
06C,cluster_1812_amp1,cluster_1812,2565,3165,600,1
06C,cluster_1815_amp1,cluster_1815,4071,4629,558,0
06C,cluster_1874_amp1,cluster_1874,2049,2636,587,0
06C,cluster_1875_amp1,cluster_1875,2565,3165,600,1
06C,cluster_1904_amp1,cluster_1904,3542,4139,597,4
06C,cluster_1905_amp1,cluster_1905,4071,4629,558,0
06C,cluster_1925_amp1,cluster_1925,4071,4629,558,0
06C,cluster_1990_amp1,cluster_1990,1017,1616,599,1
06C,cluster_2016_amp1,cluster_2016,239,830,591,3
06C,cluster_2017_amp1,cluster_2017,738,1332,594,0
06C,cluster_2183_amp1,cluster_2183,13484,14068,584,0
06C,cluster_2215_amp1,cluster_2215,1017,1616,599,1
06C,cluster_2219_amp1,cluster_2219,3035,3635,600,3
06C,cluster_2362_amp1,cluster_2362,12541,13140,599,0
06C,cluster_2406_amp1,cluster_2406,1549,2125,576,0
06C,cluster_2407_amp1,cluster_2407,2049,2636,587,0
06C,cluster_2485_amp1,cluster_2485,11247,11843,596,3
06C,cluster_2496_amp1,cluster_2496,1549,2125,576,0
06C,cluster_2497_amp1,cluster_2497,2070,2667,597,1
06C,cluster_2500_amp1,cluster_2500,3532,4139,607,4
06C,cluster_2519_amp1,cluster_2519,12509,13092,583,2
06C,cluster_2621_amp1,cluster_2621,1017,1616,599,1
06C,cluster_2622_amp1,cluster_2622,1549,2125,576,0
06C,cluster_2624_amp1,cluster_2624,2547,3116,569,1
06C,cluster_2655_amp1,cluster_2655,2547,3116,569,1
06C,cluster_2656_amp1,cluster_2656,3035,3635,600,2
06C,cluster_2685_amp1,cluster_2685,1897,2497,600,0
06C,cluster_2689_amp1,cluster_2689,3910,4505,595,1
06C,cluster_2704_amp1,cluster_2704,11215,11801,586,2
06C,cluster_2711_amp1,cluster_2711,14709,15304,595,0
06C,cluster_2712_amp1,cluster_2712,15213,15793,580,0
06C,cluster_2721_amp1,cluster_2721,2402,2990,588,1
06C,cluster_2722_amp1,cluster_2722,2905,3476,571,0
06C,cluster_2724_amp1,cluster_2724,3910,4505,595,0
06C,cluster_2734_amp1,cluster_2734,12706,13295,589,1
06C,cluster_2797_amp1,cluster_2797,856,1435,579,0
06C,cluster_2798_amp1,cluster_2798,1355,1935,580,0
06C,cluster_2883_amp1,cluster_2883,1545,2125,580,1
06C,cluster_2884_amp1,cluster_2884,2049,2636,587,0
06C,cluster_2912_amp1,cluster_2912,1481,2048,567,1
06C,cluster_2950_amp1,cluster_2950,372,955,583,0
06C,cluster_2996_amp1,cluster_2996,2023,2615,592,0
06C,cluster_3068_amp1,cluster_3068,1549,2125,576,0
06C,cluster_3122_amp1,cluster_3122,11345,11945,600,0
06C,cluster_3140_amp1,cluster_3140,875,1473,598,0
06C,cluster_3142_amp1,cluster_3142,1897,2497,600,0
06C,cluster_3157_amp1,cluster_3157,9183,9781,598,1
06C,cluster_3158_amp1,cluster_3158,9681,10275,594,0
06C,cluster_3164_amp1,cluster_3164,12715,13312,597,2
06C,cluster_3172_amp1,cluster_3172,1549,2125,576,0
06C,cluster_3173_amp1,cluster_3173,2049,2636,587,0
06C,cluster_3177_amp1,cluster_3177,4071,4629,558,0
06C,cluster_3183_amp1,cluster_3183,6837,7430,593,0
06C,cluster_3192_amp1,cluster_3192,11345,11945,600,0
06C,cluster_3195_amp1,cluster_3195,12857,13454,597,0
06C,cluster_3199_amp1,cluster_3199,14832,15430,598,1
06C,cluster_3203_amp1,cluster_3203,1549,2125,576,0
06C,cluster_3206_amp1,cluster_3206,4071,4629,558,0
06C,cluster_3210_amp1,cluster_3210,11376,11964,588,0
06C,cluster_3213_amp1,cluster_3213,12882,13454,572,0
06C,cluster_3215_amp1,cluster_3215,13901,14456,555,1
06C,cluster_3237_amp1,cluster_3237,574,1152,578,0
06C,cluster_3241_amp1,cluster_3241,11376,11952,576,1
06C,cluster_3242_amp1,cluster_3242,15373,15944,571,0
06C,cluster_3244_amp1,cluster_3244,573,1152,579,1
06C,cluster_3247_amp1,cluster_3247,4071,4629,558,0
06C,cluster_3264_amp1,cluster_3264,328,905,577,0
06C,cluster_3303_amp1,cluster_3303,1355,1935,580,0
06C,cluster_3308_amp1,cluster_3308,3863,4434,571,2
06D,cluster_39_amp1,cluster_39,3029,3638,609,0
06D,cluster_138_amp1,cluster_138,574,1152,578,0
06D,cluster_140_amp1,cluster_140,1549,2125,576,0
06D,cluster_141_amp1,cluster_141,2049,2636,587,0
06D,cluster_145_amp1,cluster_145,4071,4629,558,0
06D,cluster_151_amp1,cluster_151,6837,7430,593,0
06D,cluster_160_amp1,cluster_160,11382,11958,576,3
06D,cluster_163_amp1,cluster_163,12863,13460,597,0
06D,cluster_177_amp1,cluster_177,574,1152,578,0
06D,cluster_179_amp1,cluster_179,1549,2125,576,0
06D,cluster_180_amp1,cluster_180,2049,2636,587,0
06D,cluster_182_amp1,cluster_182,3074,3646,572,4
06D,cluster_184_amp1,cluster_184,4071,4629,558,0
06D,cluster_192_amp1,cluster_192,8034,8637,603,1
06D,cluster_207_amp1,cluster_207,2049,2636,587,0
06D,cluster_215_amp1,cluster_215,8037,8637,600,0
06D,cluster_294_amp1,cluster_294,11253,11849,596,4
06D,cluster_299_amp1,cluster_299,13778,14352,574,0
06D,cluster_377_amp1,cluster_377,1549,2125,576,0
06D,cluster_379_amp1,cluster_379,2565,3163,598,1
06D,cluster_401_amp1,cluster_401,2049,2636,587,0
06D,cluster_403_amp1,cluster_403,3036,3635,599,1
06D,cluster_602_amp1,cluster_602,1549,2125,576,0
06D,cluster_603_amp1,cluster_603,2074,2667,593,2
06D,cluster_634_amp1,cluster_634,1549,2125,576,0
06D,cluster_636_amp1,cluster_636,2547,3116,569,0
06D,cluster_661_amp1,cluster_661,2547,3116,569,0
06D,cluster_697_amp1,cluster_697,1549,2125,576,0
06D,cluster_792_amp1,cluster_792,573,1152,579,1
06D,cluster_794_amp1,cluster_794,1549,2125,576,0
06D,cluster_799_amp1,cluster_799,4071,4629,558,0
06D,cluster_876_amp1,cluster_876,1549,2125,576,0
06D,cluster_906_amp1,cluster_906,12127,12726,599,1
06D,cluster_942_amp1,cluster_942,11221,11809,588,0
06D,cluster_950_amp1,cluster_950,1549,2125,576,0
06D,cluster_955_amp1,cluster_955,4067,4629,562,1
06D,cluster_1031_amp1,cluster_1031,573,1148,575,2
06D,cluster_1062_amp1,cluster_1062,11694,12288,594,1
06D,cluster_1102_amp1,cluster_1102,13555,14144,589,0
06D,cluster_1149_amp1,cluster_1149,1549,2125,576,0
06D,cluster_1229_amp1,cluster_1229,11253,11848,595,2
06D,cluster_1233_amp1,cluster_1233,13248,13845,597,0
06D,cluster_1264_amp1,cluster_1264,13351,13914,563,0
06D,cluster_1297_amp1,cluster_1297,13073,13672,599,1
06D,cluster_1306_amp1,cluster_1306,1550,2125,575,1
06D,cluster_1307_amp1,cluster_1307,2049,2636,587,0
06D,cluster_1348_amp1,cluster_1348,4076,4675,599,0
06D,cluster_1374_amp1,cluster_1374,13961,14555,594,0
06D,cluster_1408_amp1,cluster_1408,11382,11970,588,3
06D,cluster_1479_amp1,cluster_1479,1017,1616,599,1
06D,cluster_1603_amp1,cluster_1603,2065,2665,600,0
06D,cluster_1605_amp1,cluster_1605,3038,3638,600,2
06D,cluster_1630_amp1,cluster_1630,12705,13301,596,1
06D,cluster_1635_amp1,cluster_1635,1547,2125,578,1
06D,cluster_1638_amp1,cluster_1638,3036,3635,599,1
06D,cluster_1667_amp1,cluster_1667,12705,13300,595,2
06D,cluster_1709_amp1,cluster_1709,2565,3163,598,1
06D,cluster_1780_amp1,cluster_1780,1547,2125,578,1
06D,cluster_1781_amp1,cluster_1781,2049,2636,587,0
06D,cluster_1785_amp1,cluster_1785,4071,4629,558,0
06D,cluster_1810_amp1,cluster_1810,1549,2125,576,0
06D,cluster_1812_amp1,cluster_1812,2565,3165,600,0
06D,cluster_1815_amp1,cluster_1815,4071,4629,558,0
06D,cluster_1874_amp1,cluster_1874,2049,2636,587,0
06D,cluster_1875_amp1,cluster_1875,2565,3165,600,0
06D,cluster_1904_amp1,cluster_1904,3542,4139,597,4
06D,cluster_1905_amp1,cluster_1905,4071,4629,558,0
06D,cluster_1925_amp1,cluster_1925,4071,4629,558,0
06D,cluster_1990_amp1,cluster_1990,1017,1616,599,1
06D,cluster_2016_amp1,cluster_2016,239,830,591,1
06D,cluster_2017_amp1,cluster_2017,738,1332,594,0
06D,cluster_2143_amp1,cluster_2143,13248,13845,597,0
06D,cluster_2183_amp1,cluster_2183,13490,14074,584,0
06D,cluster_2215_amp1,cluster_2215,1017,1616,599,1
06D,cluster_2219_amp1,cluster_2219,3035,3635,600,1
06D,cluster_2362_amp1,cluster_2362,12547,13146,599,0
06D,cluster_2406_amp1,cluster_2406,1549,2125,576,0
06D,cluster_2407_amp1,cluster_2407,2049,2636,587,0
06D,cluster_2485_amp1,cluster_2485,11253,11849,596,4
06D,cluster_2489_amp1,cluster_2489,13248,13845,597,0
06D,cluster_2496_amp1,cluster_2496,1549,2125,576,0
06D,cluster_2497_amp1,cluster_2497,2070,2667,597,2
06D,cluster_2500_amp1,cluster_2500,3532,4139,607,4
06D,cluster_2519_amp1,cluster_2519,12515,13098,583,0
06D,cluster_2621_amp1,cluster_2621,1017,1616,599,1
06D,cluster_2622_amp1,cluster_2622,1549,2125,576,0
06D,cluster_2624_amp1,cluster_2624,2547,3116,569,0
06D,cluster_2655_amp1,cluster_2655,2547,3116,569,0
06D,cluster_2656_amp1,cluster_2656,3035,3635,600,0
06D,cluster_2685_amp1,cluster_2685,1897,2497,600,0
06D,cluster_2689_amp1,cluster_2689,3910,4505,595,2
06D,cluster_2721_amp1,cluster_2721,2402,2990,588,0
06D,cluster_2722_amp1,cluster_2722,2905,3476,571,0
06D,cluster_2724_amp1,cluster_2724,3910,4505,595,1
06D,cluster_2734_amp1,cluster_2734,12712,13301,589,1
06D,cluster_2797_amp1,cluster_2797,856,1435,579,0
06D,cluster_2798_amp1,cluster_2798,1355,1935,580,0
06D,cluster_2883_amp1,cluster_2883,1545,2125,580,1
06D,cluster_2884_amp1,cluster_2884,2049,2636,587,0
06D,cluster_2912_amp1,cluster_2912,1481,2048,567,1
06D,cluster_2950_amp1,cluster_2950,372,955,583,0
06D,cluster_2996_amp1,cluster_2996,2023,2615,592,0
06D,cluster_3068_amp1,cluster_3068,1549,2125,576,0
06D,cluster_3140_amp1,cluster_3140,875,1473,598,0
06D,cluster_3142_amp1,cluster_3142,1897,2497,600,0
06D,cluster_3157_amp1,cluster_3157,9189,9787,598,0
06D,cluster_3158_amp1,cluster_3158,9687,10281,594,0
06D,cluster_3164_amp1,cluster_3164,12721,13318,597,2
06D,cluster_3172_amp1,cluster_3172,1549,2125,576,0
06D,cluster_3173_amp1,cluster_3173,2049,2636,587,0
06D,cluster_3177_amp1,cluster_3177,4071,4629,558,0
06D,cluster_3183_amp1,cluster_3183,6837,7430,593,0
06D,cluster_3195_amp1,cluster_3195,12863,13460,597,0
06D,cluster_3203_amp1,cluster_3203,1549,2125,576,0
06D,cluster_3206_amp1,cluster_3206,4071,4629,558,0
06D,cluster_3210_amp1,cluster_3210,11382,11970,588,2
06D,cluster_3213_amp1,cluster_3213,12888,13460,572,0
06D,cluster_3215_amp1,cluster_3215,13907,14462,555,0
06D,cluster_3237_amp1,cluster_3237,574,1152,578,0
06D,cluster_3241_amp1,cluster_3241,11382,11958,576,3
06D,cluster_3244_amp1,cluster_3244,573,1152,579,1
06D,cluster_3247_amp1,cluster_3247,4071,4629,558,0
06D,cluster_3264_amp1,cluster_3264,328,905,577,0
06D,cluster_3303_amp1,cluster_3303,1355,1935,580,0
06D,cluster_3308_amp1,cluster_3308,3863,4434,571,2
07A,cluster_5_amp1,cluster_5,2535,3131,596,2
07A,cluster_163_amp1,cluster_163,17481,18078,597,0
07A,cluster_229_amp1,cluster_229,2054,2629,575,0
07A,cluster_236_amp1,cluster_236,5566,6128,562,0
07A,cluster_238_amp1,cluster_238,6532,7129,597,0
07A,cluster_240_amp1,cluster_240,7553,8147,594,0
07A,cluster_257_amp1,cluster_257,16038,16629,591,0
07A,cluster_266_amp1,cluster_266,1073,1656,583,1
07A,cluster_299_amp1,cluster_299,18396,18970,574,0
07A,cluster_306_amp1,cluster_306,2055,2629,574,2
07A,cluster_311_amp1,cluster_311,4543,5126,583,3
07A,cluster_344_amp1,cluster_344,4544,5129,585,0
07A,cluster_345_amp1,cluster_345,5022,5620,598,0
07A,cluster_348_amp1,cluster_348,6532,7129,597,0
07A,cluster_350_amp1,cluster_350,7553,8147,594,0
07A,cluster_356_amp1,cluster_356,10563,11154,591,0
07A,cluster_376_amp1,cluster_376,1072,1656,584,0
07A,cluster_432_amp1,cluster_432,1072,1656,584,0
07A,cluster_434_amp1,cluster_434,2060,2629,569,1
07A,cluster_462_amp1,cluster_462,1072,1656,584,0
07A,cluster_741_amp1,cluster_741,1072,1658,586,1
07A,cluster_743_amp1,cluster_743,2060,2629,569,1
07A,cluster_747_amp1,cluster_747,4057,4632,575,3
07A,cluster_770_amp1,cluster_770,1072,1656,584,0
07A,cluster_772_amp1,cluster_772,2060,2629,569,1
07A,cluster_776_amp1,cluster_776,4057,4632,575,4
07A,cluster_826_amp1,cluster_826,2060,2629,569,1
07A,cluster_830_amp1,cluster_830,4057,4632,575,3
07A,cluster_906_amp1,cluster_906,16745,17344,599,0
07A,cluster_914_amp1,cluster_914,1057,1656,599,2
07A,cluster_917_amp1,cluster_917,2538,3131,593,3
07A,cluster_1031_amp1,cluster_1031,573,1148,575,3
07A,cluster_1036_amp1,cluster_1036,3047,3642,595,2
07A,cluster_1102_amp1,cluster_1102,18173,18762,589,2
07A,cluster_1182_amp1,cluster_1182,4057,4632,575,3
07A,cluster_1214_amp1,cluster_1214,2055,2629,574,2
07A,cluster_1241_amp1,cluster_1241,2060,2629,569,1
07A,cluster_1264_amp1,cluster_1264,17969,18532,563,1
07A,cluster_1297_amp1,cluster_1297,17691,18290,599,1
07A,cluster_1374_amp1,cluster_1374,18579,19173,594,0
07A,cluster_1446_amp1,cluster_1446,17108,17707,599,0
07A,cluster_1478_amp1,cluster_1478,530,1114,584,2
07A,cluster_1482_amp1,cluster_1482,2527,3122,595,2
07A,cluster_1517_amp1,cluster_1517,1051,1616,565,2
07A,cluster_1630_amp1,cluster_1630,17323,17919,596,0
07A,cluster_1667_amp1,cluster_1667,17323,17918,595,0
07A,cluster_1668_amp1,cluster_1668,17826,18421,595,0
07A,cluster_1706_amp1,cluster_1706,1062,1656,594,2
07A,cluster_1745_amp1,cluster_1745,1035,1616,581,1
07A,cluster_1992_amp1,cluster_1992,2060,2629,569,1
07A,cluster_2017_amp1,cluster_2017,738,1332,594,2
07A,cluster_2081_amp1,cluster_2081,1072,1656,584,0
07A,cluster_2183_amp1,cluster_2183,18108,18692,584,0
07A,cluster_2186_amp1,cluster_2186,1035,1616,581,1
07A,cluster_2283_amp1,cluster_2283,1035,1616,581,1
07A,cluster_2362_amp1,cluster_2362,17165,17764,599,0
07A,cluster_2436_amp1,cluster_2436,2060,2629,569,1
07A,cluster_2519_amp1,cluster_2519,17133,17716,583,1
07A,cluster_2593_amp1,cluster_2593,1035,1616,581,1
07A,cluster_2718_amp1,cluster_2718,405,989,584,1
07A,cluster_2732_amp1,cluster_2732,16329,16906,577,0
07A,cluster_2734_amp1,cluster_2734,17330,17919,589,1
07A,cluster_2797_amp1,cluster_2797,856,1435,579,0
07A,cluster_2830_amp1,cluster_2830,15784,16375,591,0
07A,cluster_2840_amp1,cluster_2840,690,1289,599,1
07A,cluster_2844_amp1,cluster_2844,2696,3288,592,1
07A,cluster_2873_amp1,cluster_2873,1817,2407,590,0
07A,cluster_2874_amp1,cluster_2874,2286,2872,586,2
